model_name,dataset_name,train_idc,test_idc,random_seed,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.845108695652174,0.8454255666256071,0.8452473317091183,0.845026924465843,0.845108695652174,0.8966734427896808,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],195645,0.8389945652173914,0.8397434520583943,0.84007173072484,0.8391901794570072,0.8389945652173914,0.8927733491612811,357556
imagine_rnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],705223,0.8522418478260869,0.8528575122143427,0.852989292610311,0.8523309234951395,0.8522418478260869,0.9015368436693479,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],688933,0.8379755434782609,0.8387044334810079,0.8387991582738606,0.8379683158060666,0.8379755434782609,0.8919848388399786,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],890203,0.8508831521739131,0.8510525617356357,0.851113363982332,0.8508747644890821,0.8508831521739131,0.9005870478453387,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],517391,0.8410326086956522,0.8413108012185234,0.841240217650318,0.841025964374986,0.8410326086956522,0.8940122817350056,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],195645,0.8420516304347826,0.8433610486399135,0.8433748351042737,0.8421258585358163,0.8420516304347826,0.8947385907626761,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],705223,0.8440896739130435,0.8447519146893754,0.8447720318305803,0.844063015590635,0.8440896739130435,0.8960459505628255,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],688933,0.8525815217391305,0.8529202145527586,0.8528051627609735,0.8525292065135586,0.8525815217391305,0.9016834759205408,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],890203,0.8491847826086957,0.8497327704540151,0.8498947101018758,0.8492768240445808,0.8491847826086957,0.8995102379009279,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],517391,0.8389945652173914,0.8395195789902173,0.8396863780086056,0.8392556783146411,0.8389945652173914,0.8928030587888275,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],195645,0.8488451086956522,0.8504957303605754,0.8500856015051587,0.8486855695973565,0.8488451086956522,0.8991160664254041,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.8549592391304348,0.8550651281109329,0.8550540374792407,0.8550094002955604,0.8549592391304348,0.9033269904771192,357556
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],688933,0.36538461538461536,0.615628157548315,0.6131711799938625,0.36100764356330645,0.36538461538461536,0.5739909094441247,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],890203,0.4223901098901099,0.6259007768518403,0.6237173707312489,0.418630887338018,0.4223901098901099,0.6124206696298656,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],517391,0.2534340659340659,0.06335851648351648,0.06422882577587247,0.25,0.2534340659340659,0.5,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],195645,0.2534340659340659,0.06335851648351648,0.06422882577587247,0.25,0.2534340659340659,0.5,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],705223,0.6723901098901099,0.7142284581404663,0.715687741735182,0.6731569660599088,0.6723901098901099,0.7821311852510009,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],688933,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],890203,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],517391,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],195645,0.2554347826086957,0.06385869565217392,0.06524692816635161,0.25,0.2554347826086957,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],705223,0.8355978260869565,0.8362220640123363,0.836152621139444,0.8355039469388679,0.8355978260869565,0.8903376420889085,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],688933,0.26120923913043476,0.06530230978260869,0.06823026660710065,0.25,0.26120923913043476,0.5,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],890203,0.8131793478260869,0.8153691972884115,0.815443654619438,0.8128326792161715,0.8131793478260869,0.8752687029896038,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.26120923913043476,0.06530230978260869,0.06823026660710065,0.25,0.26120923913043476,0.5,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],195645,0.26120923913043476,0.06530230978260869,0.06823026660710065,0.25,0.26120923913043476,0.5,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],705223,0.6137907608695652,0.6847179289884046,0.6813609166432516,0.6105459609914771,0.6137907608695652,0.7403461689845392,354308
imagine_gcn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],688933,0.2547554347826087,0.06368885869565218,0.06490033155127599,0.25,0.2547554347826087,0.5,354308
imagine_gcn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],890203,0.6851222826086957,0.703969073457371,0.7041427791277445,0.6850708446866485,0.6851222826086957,0.7900689158225017,354308
imagine_gcn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],517391,0.25509510869565216,0.313710499490316,0.3115256448610557,0.2503443526170799,0.25509510869565216,0.5002291498728061,354308
imagine_gcn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],195645,0.2547554347826087,0.06368885869565218,0.06490033155127599,0.25,0.2547554347826087,0.5,354308
imagine_gcn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],705223,0.2547554347826087,0.06368885869565218,0.06490033155127599,0.25,0.2547554347826087,0.5,354308
imagine_gcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],688933,0.3970788043478261,0.6808211503795458,0.6771772563039236,0.39148021925339344,0.3970788043478261,0.5943630407933531,354308
imagine_gcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],890203,0.8457880434782609,0.846672551688342,0.8467704568536729,0.8457107404476177,0.8457880434782609,0.89715575428302,354308
imagine_gcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],517391,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],195645,0.5529891304347826,0.7107086881226088,0.7111282792383524,0.5536286122112026,0.5529891304347826,0.702390338711952,354308
imagine_gcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn_auto,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],688933,0.8925137362637363,0.8928039529262604,0.8928680911658405,0.8924970135181629,0.8925137362637363,0.9283348984091362,358404
imagine_gcn_auto,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],890203,0.8516483516483516,0.8522467081779941,0.852469858565336,0.8518440443792796,0.8516483516483516,0.9012098333082119,358404
imagine_gcn_auto,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],517391,0.8835851648351648,0.8846824796859505,0.8843605845674273,0.8833602890826293,0.8835851648351648,0.9222529668579758,358404
imagine_gcn_auto,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],195645,0.8870192307692307,0.8873386721485252,0.8872695693006605,0.8869275663329517,0.8870192307692307,0.9246258276488672,358404
imagine_gcn_auto,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],705223,0.8980082417582418,0.8981610302720845,0.898045989011191,0.8980765010264049,0.8980082417582418,0.9320302420611242,358404
imagine_gcn_auto,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],688933,0.8532608695652174,0.8541369657955049,0.853747190633705,0.8532036185006466,0.8532608695652174,0.9021125316047293,358404
imagine_gcn_auto,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],890203,0.8644701086956522,0.8644301244726003,0.8646415688414059,0.8643779320891529,0.8644701086956522,0.9096068969078377,358404
imagine_gcn_auto,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],517391,0.845108695652174,0.8454271338446208,0.8455224620500925,0.8448551800236457,0.845108695652174,0.8966086611682931,358404
imagine_gcn_auto,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],195645,0.8651494565217391,0.865098571012374,0.8651829915266422,0.8651907084850906,0.8651494565217391,0.9101196121174246,358404
imagine_gcn_auto,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],705223,0.8362771739130435,0.842050497820991,0.8425808881533939,0.836433078786492,0.8362771739130435,0.8909644073175158,358404
imagine_gcn_auto,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],688933,0.8522418478260869,0.8533649493778357,0.8529921709690725,0.8520928708988952,0.8522418478260869,0.90138361107408,358404
imagine_gcn_auto,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],890203,0.8879076086956522,0.8881482335201714,0.8882271267392939,0.8879348372458513,0.8879076086956522,0.9252825473511725,358404
imagine_gcn_auto,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.8634510869565217,0.8641393241126766,0.8639136137640071,0.8631910696158736,0.8634510869565217,0.9088085312204986,358404
imagine_gcn_auto,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],195645,0.8648097826086957,0.8665406091753487,0.8661911144844118,0.8645474660577488,0.8648097826086957,0.909711015006359,358404
imagine_gcn_auto,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],705223,0.8400135869565217,0.8519394312888904,0.8498215974423214,0.8382769632318905,0.8400135869565217,0.8922997656542001,358404
imagine_gcn_auto,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],688933,0.8498641304347826,0.8499769467582434,0.850045438926915,0.8498424272449538,0.8498641304347826,0.8999013508771767,358404
imagine_gcn_auto,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],890203,0.8573369565217391,0.8576043969994601,0.8576407157896064,0.8573426411751901,0.8573369565217391,0.9048952521965665,358404
imagine_gcn_auto,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],517391,0.8671875,0.8671977499840176,0.8672384204473993,0.867133792720367,0.8671875,0.9114323279707561,358404
imagine_gcn_auto,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],195645,0.8349184782608695,0.8355782521186064,0.835650186412558,0.8348961349937323,0.8349184782608695,0.8899376005626232,358404
imagine_gcn_auto,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],705223,0.8192934782608695,0.821903415479979,0.8223137634069684,0.819470654026017,0.8192934782608695,0.879644875767595,358404
imagine_gcn_auto,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],688933,0.8688858695652174,0.869156291930689,0.8691132909110383,0.8688060009720753,0.8688858695652174,0.9125433042571665,358404
imagine_gcn_auto,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],890203,0.8722826086956522,0.8725072139018155,0.8724691566090653,0.8722107728177895,0.8722826086956522,0.9148130331853971,358404
imagine_gcn_auto,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],517391,0.8478260869565217,0.8501421911075844,0.8496603215991484,0.8474876102814235,0.8478260869565217,0.8983407983213686,358404
imagine_gcn_auto,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],195645,0.8559782608695652,0.8560446077176082,0.8563251510540134,0.8559160980881295,0.8559782608695652,0.9039684195746358,358404
imagine_gcn_auto,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.8712635869565217,0.8714802809562008,0.8714396540582089,0.8710542111854018,0.8712635869565217,0.914063144124268,358404
